,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
1142,CHEMBL471511,442.0,nM,O=C(Cc1ncc(CCNc2ncnc3ccsc23)s1)Nc1cccc(C(F)(F)F)c1,6.354577730650908,463.074836792,7,2,5.002400000000002,True
1144,CHEMBL2063451,450.0,nM,Nc1noc2cccc(C(=O)Nc3cccc(CC(=O)Nc4cccc(F)c4)c3)c12,6.346787486224656,404.12846862400005,5,3,3.9826000000000024,True
1145,CHEMBL3692216,450.0,nM,Cc1cc(Nc2nc(CC3(c4nnc(C)o4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,6.346787486224656,527.164807128,7,2,4.896440000000004,True
1146,CHEMBL4165059,452.0,nM,COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1OC,6.3448615651886175,424.23352213600003,9,3,2.7643200000000006,True
1147,CHEMBL1086334,454.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccncc4[nH]3)c3ccccc23)n1,6.342944147142896,460.17600726000006,8,3,5.540700000000003,True
1149,CHEMBL2171128,457.0,nM,Nc1ncc(-c2cccnc2)c2scc(-c3ccc4c(c3)CCN4C(=O)Cc3ccccc3)c12,6.34008379993015,462.151432324,5,1,5.739300000000004,True
1151,CHEMBL3692211,460.0,nM,CNC(=O)C1(Cc2ccc(F)c(Nc3cc(C)[nH]n3)n2)CCN(C(=O)c2cccc(Cl)c2F)CC1,6.337242168318426,502.16955816,5,3,3.9994200000000024,True
1153,CHEMBL2011942,478.0,nM,NC(=O)c1cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1NCCCNC(=O)C1CCC1,6.320572103387882,519.295788044,7,4,3.306800000000001,True
1154,CHEMBL3330409,480.0,nM,CCc1ccccc1C(C(=O)Nc1ccc2[nH]nc(-c3cccc(S(N)(=O)=O)c3)c2c1)N(C)C,6.318758762624412,477.183460724,5,3,3.6811000000000016,True
1155,CHEMBL2063438,480.0,nM,Nc1noc2cccc(C(=O)Nc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,6.318758762624412,405.123717592,5,4,4.445400000000001,True
1156,CHEMBL3672894,484.0,nM,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)cc2)CC1,6.315154638355588,461.20271686,4,2,4.436000000000003,True
1157,CHEMBL394619,487.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,6.3124710387853655,374.12013219600004,4,3,5.497920000000003,True
1158,CHEMBL1215073,495.0,nM,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc32)[nH]c2c1C(=O)CCC2,6.305394801066431,497.162056584,5,3,3.218200000000002,True
1160,CHEMBL3393463,500.0,nM,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1n[nH]cc1N2,6.301029995663981,403.11029578400013,6,3,4.594700000000003,True
1161,CHEMBL454440,500.0,nM,Cc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12,6.301029995663981,274.04773804,6,4,2.0770200000000005,True
1162,CHEMBL3675365,500.0,nM,NC(=O)c1cccc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,6.301029995663981,380.0651733440001,4,2,4.013000000000002,True
1163,CHEMBL3670450,500.0,nM,NC(=O)c1cccc2c(N[C@H]3CCCc4ccccc43)ncnc12,6.301029995663981,318.148061196,4,2,3.2182000000000013,True
1166,CHEMBL473557,510.0,nM,Fc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(Cl)ccc12,6.292429823902063,406.045523284,5,1,6.442600000000002,True
1168,CHEMBL454457,510.0,nM,Cc1cc(-c2cc3ccccc3[nH]2)n[nH]1,6.292429823902063,197.095297352,1,2,2.8664199999999997,True
1169,CHEMBL504155,510.0,nM,CC(=O)Nc1c[nH]nc1-c1nc2ccccc2[nH]1,6.292429823902063,241.096359972,3,3,1.9113999999999995,True
1172,CHEMBL2063449,525.0,nM,NCc1cccc(NC(=O)c2cccc3onc(N)c23)c1,6.279840696594043,282.111675688,5,3,2.121,True
1175,CHEMBL484601,530.0,nM,COc1cc2c(Nc3nc(C(=O)Nc4ccccc4)cs3)ncnc2cc1OCCCN1CCOCC1,6.275724130399211,520.1892743760001,10,2,4.191900000000003,True
1177,CHEMBL4640055,538.0,nM,Cc1noc(C)c1-c1cnc(N)c(Oc2ccc(C(=O)Nc3ccccc3)cc2)n1,6.269217724333611,401.1487894680001,7,2,4.375240000000002,True
1180,CHEMBL1836796,561.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccnc(N3CCNCC3)c2)n1,6.251037138743838,375.1919916720001,8,3,1.9760199999999997,True
1181,CHEMBL3672895,568.0,nM,COCCNc1cc(N2CCN(C)CC2)ccc1C(=O)Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12,6.245651664288982,534.2554807040001,6,3,4.494300000000003,True
1182,CHEMBL3706675,573.0,nM,CCN(CCO)CCCOc1ccc2c(Nc3ccc(NC(=O)NCc4ccccc4)cc3)ncnc2c1,6.24184537803261,514.2692389480001,7,4,4.778200000000003,True
1183,CHEMBL3318029,579.0,nM,Cn1cc(-c2cnc3ccc(NC(=O)NCc4ccccc4)nc3c2)cn1,6.237321436272564,358.15420919600007,5,2,3.352000000000001,True
1184,CHEMBL1078926,580.0,nM,c1cc(CNc2ncnc3ccsc23)cc(Nc2nc3ccccc3[nH]2)c1,6.236572006437063,372.115715512,6,3,4.923300000000003,True
1185,CHEMBL471169,580.0,nM,O=C(Cc1cccc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,6.236572006437063,463.07483679200004,7,2,5.002400000000002,True
1186,CHEMBL4758261,583.0,nM,O=C(Nc1c[nH]nc1-c1nc(-c2ccc(CN3CCOCC3)cc2)c[nH]1)c1cccc(Cl)c1,6.234331445240986,462.157101656,5,3,4.2047000000000025,True
1187,CHEMBL3356290,587.0,nM,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCN(C(=O)CCCl)CC2)cc1,6.231361898752386,395.14005462399996,3,1,3.456800000000002,True
1188,CHEMBL3706686,589.0,nM,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)cc1)NC1CCCCC1,6.229884705212898,547.327088172,8,4,4.206400000000002,True
1189,CHEMBL1081881,600.0,nM,FC(F)(F)c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cn3)nc2c1,6.221848749616356,455.11399917200004,7,3,5.379600000000003,True
1190,CHEMBL3670506,600.0,nM,NC(=O)c1cc(OCCCN2CCOCC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,6.221848749616356,489.19877435200004,7,2,3.460700000000002,True
1192,CHEMBL4286642,610.5,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C,6.214314331719098,336.11571551199995,6,2,3.764540000000001,True
1193,CHEMBL4282473,611.0,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1cccc(F)c1,6.213958789757446,340.090643636,6,2,3.595220000000001,True
1195,CHEMBL43612,620.0,nM,O=C1C=CC(=O)c2c(O)cccc21,6.207608310501746,174.031694052,3,1,1.3274,True
1196,CHEMBL1078828,620.0,nM,FC(F)(F)c1ccc2nc(Nc3ncc(CCNc4ncnc5ccsc45)s3)[nH]c2c1,6.207608310501746,461.0704201080001,8,3,5.4411000000000005,True
1197,CHEMBL3706676,621.0,nM,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)cc1,6.20690839982342,555.295788044,8,4,4.073900000000004,True
1198,CHEMBL3318024,624.0,nM,CCNC(=O)Nc1ccc2ncc(-c3ccc(OC)c(OC)c3)cc2n1,6.204815410317575,352.1535405,5,2,3.4554000000000027,True
1199,CHEMBL384575,630.0,nM,CO[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,6.200659450546418,474.23793882,6,2,2.643700000000001,True
1200,CHEMBL3889977,630.0,nM,C=CC(=O)NC1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,6.200659450546418,561.215823472,8,2,3.341820000000001,True
1201,CHEMBL1822645,637.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)C[C@H]4CO)cc3)nn3cccc23)n[nH]1,6.195860567664649,494.18485769200004,10,5,2.0216199999999995,True
1203,CHEMBL3813873,643.0,nM,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,6.191789027075778,417.0968078200001,4,2,5.228000000000002,True
1204,CHEMBL4744513,650.0,nM,O=C(Nc1c[nH]nc1-c1nc(-c2ccc(CN3CCOCC3)cc2)c[nH]1)c1ccc([N+](=O)[O-])cc1,6.187086643357144,473.181152216,7,3,3.459500000000002,True
1205,CHEMBL1836754,653.0,nM,CCc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3)c(Cl)c2)n1,6.185086818724926,450.16833503600003,7,3,3.124200000000001,True
1206,CHEMBL1822492,655.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CNC4CCCC4)cc3)nn3cccc23)n[nH]1,6.183758700008217,462.1950284520001,8,4,4.126320000000002,True
1209,CHEMBL2010815,664.0,nM,COc1cc(F)ccc1-c1nc2c(NCCCNC(=O)C3CCC3)c(Br)cnc2[nH]1,6.177831920631983,475.1019152960001,5,3,4.253400000000002,True
1211,CHEMBL576257,680.0,nM,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,6.167491087293763,338.1403707000001,7,3,2.8306000000000004,True
1212,CHEMBL270556,680.0,nM,COc1cc2ncnc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC,6.167491087293763,375.121906024,6,1,3.6914000000000016,True
1213,CHEMBL3675385,680.0,nM,NC(=O)c1cc(NC(=O)c2ccncc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,6.167491087293763,500.09753609200004,6,3,4.660300000000002,True
1215,CHEMBL3343038,689.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(=O)O,6.161780778092375,444.14336973999997,7,3,4.0977000000000015,True
1217,CHEMBL4097804,700.0,nM,COc1ccc(C(=O)Nc2ccc(CNc3nc4ccc(OCCN5CCOCC5)cc4s3)cc2)cc1,6.154901959985743,518.19877644,8,2,4.8803000000000045,True
1219,CHEMBL2207198,700.0,nM,O=C(NCCCNc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1C1CC1)C1CCC1,6.154901959985743,450.27432432800003,7,3,3.6525000000000016,True
1220,CHEMBL3675355,700.0,nM,NC(=O)c1cccc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,6.154901959985743,346.10414569600005,4,2,3.3596000000000013,True
1221,CHEMBL1801101,700.0,nM,CC(C)c1cc(Nc2nccn3c(-c4cnn(C)c4)cnc23)sn1,6.154901959985743,339.126614544,8,1,3.4533000000000014,True
1223,CHEMBL3318009,714.0,nM,COc1ccc(-c2cnc3c(NC(=O)NC(C)(C)C)ccnc3c2)cc1OC,6.146301788223825,380.18484062799996,5,2,4.234000000000003,True
1224,CHEMBL1215280,719.0,nM,O=C1Nc2ccc(NS(=O)(=O)c3ccccc3)cc2/C1=C/c1[nH]c2c(c1CCC(=O)N1CCCC1)C(=O)CCC2,6.1432711096171175,558.1936910600001,5,3,4.382200000000004,True
1225,CHEMBL472946,720.0,nM,c1ccc2sc(-c3ccc(Nc4ncnc5ccsc45)cc3)nc2c1,6.142667503568731,360.050338384,6,1,5.7116000000000025,True
1226,CHEMBL3330410,720.0,nM,NS(=O)(=O)c1cccc(-c2n[nH]c3ccc(NC(=O)C(c4ccsc4)N4CCCC4)cc23)c1,6.142667503568731,481.1242315960001,6,3,3.714400000000002,True
1227,CHEMBL2011937,733.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2)cc1,6.134896025358872,479.09568704400004,5,3,4.628000000000003,True
1228,CHEMBL3361128,735.0,nM,O=C1/C(=C\c2ccc(O)c(O)c2)Oc2ccccc21,6.133712660915805,254.0579088,4,2,2.7140000000000013,True
1229,CHEMBL474543,750.0,nM,Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ccnc2c1,6.1249387366083,387.05969612800004,4,1,6.908500000000004,True
1230,CHEMBL1836867,754.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3)c(Cl)c2)n1,6.122628654130226,436.1526849720001,7,3,2.8702200000000007,True
1234,CHEMBL3322572,791.1,nM,O=C1Nc2cc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)ccc2/C1=C/c1ccc[nH]1,6.101768615486903,440.128468624,4,3,4.049700000000002,True
1235,CHEMBL4564337,800.0,nM,COc1cc2c(-c3cnc(-c4ccc[nH]4)o3)c[nH]c2cc1Br,6.096910013008056,357.011288724,3,2,4.589100000000001,True
1237,CHEMBL3318025,805.0,nM,COc1ccc(-c2cnc3ccc(NC(=O)NC(C)(C)C)nc3c2)cc1OC,6.094204119632131,380.18484062799996,5,2,4.234000000000003,True
1238,CHEMBL1093878,810.0,nM,CN1CCN(c2cc3[nH]nc(/C=C/c4ccccc4)c3cc2NCc2ccccn2)CC1,6.09151498112135,424.23754489600003,5,2,4.492200000000003,True
1239,CHEMBL393929,815.0,nM,O=C1N=C(NCc2cccs2)S/C1=C\c1ccc2ncccc2c1,6.088842391260023,351.0500040360001,5,1,4.056400000000003,True
1240,CHEMBL1822488,828.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CN4CCCC4)cc23)n[nH]1,6.081969663215119,531.2164921680001,9,4,4.038420000000002,True
1242,CHEMBL1836803,837.0,nM,COc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)ccc1C(=O)N1CCNCC1,6.07727454200674,432.20222200800004,8,3,2.2254199999999997,True
1244,CHEMBL569720,850.0,nM,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,6.070581074285707,353.15126973200006,8,3,2.534019999999999,True
1245,CHEMBL1822486,850.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CCN4CCCCC4)cc23)n[nH]1,6.070581074285707,559.2477922960001,9,4,4.818620000000003,True
1246,CHEMBL4282864,854.4,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C(F)(F)F)cc1,6.068338760315519,390.087450076,6,2,4.474920000000002,True
1247,CHEMBL2011944,872.0,nM,COc1ccccc1-c1nc2c(NCC(O)CNC(=O)C3CCC3)c(Br)cnc2[nH]1,6.059483515067432,473.1062517280001,6,4,3.0851000000000006,True
1248,CHEMBL3692213,880.0,nM,Cc1cc(Nc2nc(CC3(C(=O)N4CCC4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,6.055517327849831,528.185208224,5,2,4.485720000000003,True
1249,CHEMBL469204,880.0,nM,Cc1[nH]nc2c1Cc1c-2[nH]c2ccccc12,6.055517327849831,209.095297352,1,2,2.770620000000001,True
1250,CHEMBL3125723,889.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(C(N)=S)cnc3[nH]2)cc1,6.051098239029786,452.199445136,6,4,3.3761,True
1251,CHEMBL4294161,894.0,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1,6.048662481204082,322.10006544799995,6,2,3.456120000000001,True
1252,CHEMBL409450,900.0,nM,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O,6.045757490560675,354.99563866,4,3,3.4163000000000023,True
1253,CHEMBL4446434,900.0,nM,COc1cc(Br)cc2[nH]cc(-c3cnc(-c4ccc[nH]4)o3)c12,6.045757490560675,357.011288724,3,2,4.589100000000002,True
1254,CHEMBL3692212,900.0,nM,Cc1cc(Nc2nc(CC3(C(=O)NC4CC4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,6.045757490560675,528.185208224,5,3,4.532020000000004,True
1255,CHEMBL1215281,906.0,nM,O=C1Nc2ccc(NS(=O)(=O)c3ccccc3)cc2/C1=C/c1[nH]c2c(c1CCC(=O)N1CCOCC1)C(=O)CCC2,6.042871802323187,574.18860568,6,3,3.6186000000000025,True
1256,CHEMBL50,910.0,nM,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,6.040958607678906,302.04265266,7,5,1.988,True
1257,CHEMBL491677,920.0,nM,COc1cc2ncnc(Nc3ccc(N4Cc5ccccc5C4)cc3)c2cc1OC,6.036212172654444,398.174275944,6,1,4.9108000000000045,True
1258,CHEMBL1651483,930.0,nM,Cc1cc(Nc2nn(Cc3ccc([N+](=O)[O-])cc3)c(=O)c3ccccc23)n[nH]1,6.031517051446064,376.128388372,7,2,3.128120000000001,True
1259,CHEMBL3692208,930.0,nM,COc1ccc(CC2(C(=O)O)CCN(C(=O)c3cccc(Cl)c3F)CC2)nc1Nc1cc(C)[nH]n1,6.031517051446064,501.1579101800001,6,3,4.207520000000002,True
1260,CHEMBL2063457,938.0,nM,Cn1nc(N)c2c(C(=O)Nc3cccc(CNC(=O)Nc4cccc(F)c4)c3)cccc21,6.027797161620935,432.171002132,5,4,3.8686000000000025,True
1261,CHEMBL4777770,939.1,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5ccc(C(C)(C)C)cc5)c4)ncnc3c2)cn1,6.027288159452933,491.2433585480001,6,3,6.715400000000005,True
1262,CHEMBL4789341,944.2,nM,CC(C)c1ccc(NC(=O)c2cccc(Nc3ncnc4cc(-c5cnn(C)c5)ccc34)c2)cc1,6.024936003904764,462.21680945200006,6,2,6.149600000000004,True
1264,CHEMBL181549,960.0,nM,CC1=C(Br)C(=O)c2ccccc2C1=O,6.017728766960431,249.962941564,2,0,2.7345000000000006,True
1265,CHEMBL3622958,985.2,nM,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C)c(C)n4C)n2)cc1CN1CC(O)C1,6.006475596832934,417.22770848400006,8,2,2.999360000000001,True
1267,CHEMBL2401832,1000.0,nM,C[C@@H](Oc1c(N)ncc2c(C3=CCN(C(N)=O)CC3)coc12)c1c(Cl)ccc(F)c1Cl,6.0,464.081824048,5,2,5.163700000000003,True
1268,CHEMBL2170590,1000.0,nM,O=C(NCCN1CCOCC1)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,6.0,452.17275172000006,7,3,3.6792000000000016,True
1269,CHEMBL2170591,1000.0,nM,CN(C)CCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,6.0,410.16218703600003,6,3,3.9086000000000016,True
1270,CHEMBL460472,1000.0,nM,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,6.0,539.216869028,9,2,4.7147200000000025,True
1271,CHEMBL2170404,1000.0,nM,COCCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,6.0,397.13055256,6,3,3.993400000000001,True
1272,CHEMBL2170407,1000.0,nM,O=c1[nH]c2ccc(Nc3nccc(Nc4ccccc4Cl)n3)cc2[nH]1,6.0,352.08393671600004,5,4,3.7868000000000013,True
1273,CHEMBL2029907,1000.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(C(=O)O)n(C5CCCC5)c4n3)cn2C)CC1,6.0,451.23318778800007,8,2,2.7143000000000006,True
1274,CHEMBL2170418,1000.0,nM,Clc1ccccc1Nc1nc(Nc2ccc(-c3nnn[nH]3)cc2)ncc1Cl,6.0,398.0561977440001,7,3,4.4507,True
1275,CHEMBL4290758,1003.6,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1cccc(Cl)c1,5.998439347357428,356.061093096,6,2,4.1095200000000025,True
1276,CHEMBL4785707,1008.0,nM,O=C(Nc1ccc(F)cc1)Nc1cccc(Nc2ncnc3cc(-c4cccs4)ccc23)c1,5.996539467890493,455.121609416,5,3,6.8850000000000025,True
1277,CHEMBL3675320,1060.0,nM,NC(=O)c1cc(OCCCN2CCC(O)C2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,5.97469413473523,489.19877435200004,7,3,3.195100000000001,True
1278,CHEMBL3087775,1087.0,nM,COc1ccc(-c2[nH]c3ncc(Cl)cc3c2-c2cccc(CNC(C)=O)c2)cc1,5.963770455913705,405.12440456,3,2,5.195000000000004,True
1280,CHEMBL3393496,1100.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccnc(Sc2nc3ccccc3[nH]2)c1,5.958607314841775,485.1521605960001,7,3,5.1784000000000034,True
1282,CHEMBL3318028,1140.0,nM,Cn1cc(-c2cnc3ccc(NC(=O)Nc4ccccc4)nc3c2)cn1,5.943095148663527,344.13855913200007,5,2,3.6743000000000006,True
1283,CHEMBL4286011,1184.7,nM,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(NC(C)(C)C)ncc32)cc1,5.926391611543794,361.20149373600003,6,3,4.253040000000002,True
1285,CHEMBL2392108,1201.0,nM,CCN(CC)Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(C)n3)nc2c1,5.920456992597094,410.17342041600006,6,3,4.290220000000002,True
1286,CHEMBL217748,1210.0,nM,C[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,5.917214629683549,458.24302420000004,5,2,3.059700000000001,True
1287,CHEMBL1836815,1227.0,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3(C)C)c(Cl)c2)n1,5.911155437272996,464.1839851000001,7,3,3.6488200000000015,True
1288,CHEMBL4438748,1239.0,nM,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,5.906928693623937,457.16377083599997,6,2,4.128800000000003,True
1289,CHEMBL382590,1250.0,nM,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,5.903089986991944,400.15354049999996,6,2,4.642900000000004,True
1290,CHEMBL3318033,1260.0,nM,Cn1cc(-c2cnc3c(NC(=O)Nc4ccccc4)ccnc3c2)cn1,5.899629454882437,344.13855913200007,5,2,3.6743000000000006,True
1292,CHEMBL3940859,1300.0,nM,NC(=O)c1nnc(N[C@@H]2CCOC[C@@H]2N)nc1Nc1cccc2c1ccn2C1CC1,5.886056647693163,408.202222008,9,4,1.5317999999999998,True
1294,CHEMBL3794572,1330.0,nM,COC(=O)c1cccc(NC(=O)c2cc(-n3cc(-c4cccc([N+](=O)[O-])c4)nn3)ccc2O)c1,5.876148359032914,459.11788326400006,9,2,3.5870000000000015,True
1295,CHEMBL4640153,1350.0,nM,CCOC(=O)c1cnc2ccc(Br)cc2c1Nc1cccc(NS(C)(=O)=O)c1,5.8696662315049934,463.02013915599997,6,2,4.289100000000003,True
1296,CHEMBL2006765,1370.0,nM,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,5.863279432843593,392.1572438880001,5,4,3.815500000000001,True
1297,CHEMBL3125731,1380.0,nM,COCCNC(=O)c1cc(-c2cnc3[nH]c(-c4ccc(OC)cc4)nc3c2)cs1,5.860120913598763,408.1256115,6,2,3.7382000000000017,True
1299,CHEMBL511410,1400.0,nM,NC(=O)C(Nc1c(Nc2ccncc2)c(=O)c1=O)c1cccc(O)c1,5.853871964321762,338.10150492799994,7,4,0.7652999999999992,True
1300,CHEMBL1078927,1400.0,nM,c1cc(CCNc2ncnc3ccsc23)cc(Nc2nc3ccccc3[nH]2)c1,5.853871964321762,386.131365576,6,3,4.965800000000003,True
1301,CHEMBL4847875,1400.0,nM,CN(C)c1ccc2c(Oc3ccc(NC(=O)NCc4ccc(C(F)(F)F)nc4)cc3)ncnc2c1,5.853871964321762,482.16780857200007,6,2,5.223600000000004,True
1302,CHEMBL523991,1400.0,nM,O=C(Nc1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1)c1ccccc1Cl,5.853871964321762,449.10548068400004,6,4,5.7142000000000035,True
1303,CHEMBL1080981,1400.0,nM,FC(F)(F)c1cccc(Nc2nc3ccc(CCNc4ncnc5ccsc45)cc3[nH]2)c1,5.853871964321762,454.11875020400015,6,3,5.984600000000003,True
1304,CHEMBL3125726,1440.0,nM,COc1ccc(-c2nc3cc(-c4csc(C(=O)NCC(C)(C)C)c4)cnc3[nH]2)cc1,5.84163750790475,420.16199700800007,5,2,5.137900000000004,True
1305,CHEMBL2380840,1440.0,nM,O=c1[nH]c2nccc(Cl)c2c2ccccc12,5.84163750790475,230.024690524,2,1,2.729700000000001,True
1306,CHEMBL535,1500.0,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,5.823908740944319,398.211804324,3,3,3.3349400000000013,True
1307,CHEMBL2408615,1500.0,nM,Nc1ncc(-c2cnn([C@H]3CC[C@H](O)CC3)c2)c2c(CF)c(-c3cccc4nnsc34)oc12,5.823908740944319,464.1430731320001,9,2,4.8907000000000025,True
1308,CHEMBL2170408,1510.0,nM,COc1cc(Nc2nccc(Nc3ccccc3Cl)n2)ccc1C(=O)O,5.821023052706831,370.08326802,6,3,4.3240000000000025,True
1309,CHEMBL2011943,1580.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(C(N)=O)cnc3[nH]2)cc1,5.801342913045577,436.222288756,6,4,2.8407999999999998,True
1310,CHEMBL3318031,1580.0,nM,COc1cc(-c2cnc3c(NC(=O)NC(C)(C)C)ccnc3c2)ccc1O,5.801342913045577,366.16919056399996,5,3,3.9310000000000023,True
1312,CHEMBL1964272,1600.0,nM,CCCN1CCC=C(c2ccc(Nc3nc(Nc4ccccc4C(N)=O)c4cc[nH]c4n3)c(F)c2)C1,5.795880017344075,485.23393673600003,6,4,5.182200000000003,True
1313,CHEMBL4290345,1620.0,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(Cl)cc1,5.790484985457369,356.061093096,6,2,4.1095200000000025,True
1314,CHEMBL4648901,1620.0,nM,CCOC(=O)c1cnc2ccc(Br)cc2c1Nc1cccc(S(N)(=O)=O)c1,5.790484985457369,449.00448909200003,6,2,3.5650000000000013,True
1315,CHEMBL4793380,1630.0,nM,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCCN4)cc2)no1,5.787812395596042,423.20188766,8,4,4.344100000000002,True
1316,CHEMBL1090911,1640.0,nM,O=C(Cc1ccccc1)Nc1ccc2[nH]nc(C3CC3c3ccccc3)c2c1,5.785156151952302,367.168462292,2,2,5.015200000000004,True
1317,CHEMBL3125730,1680.0,nM,COc1ccc(-c2nc3cc(-c4csc(C(=O)NCC(C)(C)CO)c4)cnc3[nH]2)cc1,5.774690718274137,436.15691162800005,6,3,4.110300000000002,True
